1041 1329033 1757
1042 1330790 1909
1043 1332699 2207
1044 1334906 2199
1045 1337105 2396
1046 1339501 4967
1047 1344468 13688
1048 1358156 5385
1049 1363541 989
1050 1364530 14518
1051 1379048 1867
1052 1380915 1618
1053 1382533 1108
1054 1383641 1777
1055 1385418 6091
1056 1391509 3001
1057 1394510 3091
1058 1397601 1967
1059 1399568 2863
1060 1402431 5416
1061 1407847 15405
1062 1423252 3368
1063 1426620 2553
1064 1429173 1355
1065 1430528 2310
1066 1432838 1624
1067 1434462 1309
1068 1435771 1717
1069 1437488 2077
1070 1439565 2616
1071 1442181 1508
1072 1443689 1502
1073 1445191 1407
1074 1446598 5145
1075 1451743 7838
1076 1459581 5332
1077 1464913 11021
1078 1475934 7281
1079 1483215 3702
1080 1486917 492
1081 1487409 5227
1082 1492636 3095
1083 1495731 3893
1084 1499624 763
1085 1500387 5686
1086 1506073 2152
1087 1508225 3680
1088 1511905 2100
1089 1514005 4840
1090 1518845 10156
1091 1529001 601
1092 1529602 3467
1093 1533069 3777
1094 1536846 9870
1095 1546716 1645
1096 1548361 5594
1097 1553955 1996
1098 1555951 1378
1099 1557329 4590
1100 1561919 3589
1101 1565508 1817
1102 1567325 1497
1103 1568822 4730
1104 1573552 2905
1105 1576457 8573
1106 1585030 7789
1107 1592819 5320
1108 1598139 3055
1109 1601194 7138
1110 1608332 1208
1111 1609540 2815
1112 1612355 2602
1113 1614957 1962
1114 1616919 2331
1115 1619250 538
1116 1619788 531
1117 1620319 2087
1118 1622406 5894
1119 1628300 3086
1120 1631386 3628
1121 1635014 3052
1122 1638066 4052
1123 1642118 3650
1124 1645768 4494
1125 1650262 1034
1126 1651296 1788
1127 1653084 5608
1128 1658692 2107
1129 1660799 1808
1130 1662607 15866
1131 1678473 5945
1132 1684418 2266
1133 1686684 2630
1134 1689314 5415
1135 1694729 3934
1136 1698663 13783
1137 1712446 3838
1138 1716284 1861
1139 1718145 3651
1140 1721796 6606
1141 1728402 2973
1142 1731375 577
1143 1731952 4568
1144 1736520 4755
1145 1741275 752
1146 1742027 1313
1147 1743340 5535
1148 1748875 1974
1149 1750849 2682
1150 1753531 1234
1151 1754765 1157
1152 1755922 3187
1153 1759109 2614
1154 1761723 5262
1155 1766985 1935
1156 1768920 2590
1157 1771510 4795
1158 1776305 4748
1159 1781053 4507
1160 1785560 3108
1161 1788668 7715
1162 1796383 5833
1163 1802216 3549
1164 1805765 3364
1165 1809129 3515
1166 1812644 2060
1167 1814704 5430
1168 1820134 7546
1169 1827680 5462
1170 1833142 8288
1171 1841430 6353
1172 1847783 1879
1173 1849662 5321
1174 1854983 692
1175 1855675 837
1176 1856512 3170
1177 1859682 942
1178 1860624 4250
1179 1864874 3692
1180 1868566 1829
1181 1870395 1170
1182 1871565 1658
1183 1873223 2520
1184 1875743 4704
1185 1880447 2264
1186 1882711 1994
1187 1884705 1215
1188 1885920 1505
1189 1887425 576
1190 1888001 3987
1191 1891988 1470
1192 1893458 2504
1193 1895962 2088
1194 1898050 2510
1195 1900560 2261
